strike,highPrice,lowPrice,lastPrice,priceChange,bidPrice,askPrice,volume,openInterest,premium,tradeTime,StrikeIdentifier,lastPriceIndentifier,contractDate
3.1000,0.2127,0.1860,0.2127,-0.0145,0.1860,0.1920,N/A,501,2127.00,05/28/21,P,s,Aug 1 2021
3.1100,0.1160,0.1160,0.1160,+0.0142,0.1290,0.1370,N/A,4,1160.00,05/28/21,C,s,Aug 1 2021
3.1200,0.1124,0.1124,0.1124,+0.0139,0.1250,0.1330,N/A,13,1124.00,05/28/21,C,s,Aug 1 2021
3.1500,0.1200,0.1021,0.1021,+0.0129,0.1150,0.1210,N/A,1798,1021.00,05/28/21,C,s,Aug 1 2021
3.1500,0.2451,0.2160,0.2451,-0.0161,0.2150,0.2240,N/A,75,2451.00,05/28/21,P,s,Aug 1 2021
3.1700,0.0958,0.0958,0.0958,+0.0122,0.1070,0.1140,1,13,958.00,05/28/21,C,s,Aug 1 2021
3.1700,0.2756,0.2756,0.2756,+0.0420,N/A,N/A,N/A,2,2756.00,05/27/21,P,s,Aug 1 2021
3.2000,0.1030,0.0900,0.0871,+0.0114,0.0980,0.1040,52,1869,871.00,05/28/21,C,s,Aug 1 2021
3.2000,0.2801,0.2480,0.2801,-0.0176,0.2480,0.2570,50,222,2801.00,05/28/21,P,s,Aug 1 2021
3.2300,0.0792,0.0792,0.0792,+0.0106,0.0880,0.0950,N/A,24,792.00,05/28/21,C,s,Aug 1 2021
3.2300,0.3206,0.3206,0.3206,+0.0462,N/A,N/A,N/A,2,3206.00,05/27/21,P,s,Aug 1 2021
3.2500,0.0880,0.0743,0.0743,+0.0100,0.0840,0.0890,788,27922,743.00,05/28/21,C,s,Aug 1 2021
3.2500,0.3173,0.2830,0.3173,-0.0189,0.2830,0.2920,N/A,400,3173.00,05/28/21,P,s,Aug 1 2021
3.3000,0.0750,0.0670,0.0632,+0.0087,0.0710,0.0760,725,1824,632.00,05/28/21,C,s,Aug 1 2021
3.3200,0.0593,0.0593,0.0593,+0.0082,0.0660,0.0720,N/A,18,593.00,05/28/21,C,s,Aug 1 2021
3.3500,0.0640,0.0600,0.0538,+0.0075,0.0600,0.0650,10,2119,538.00,05/28/21,C,s,Aug 1 2021
3.4000,0.0540,0.0500,0.0459,+0.0066,0.0520,0.0550,23,1993,459.00,05/28/21,C,s,Aug 1 2021
3.4500,0.0460,0.0391,0.0391,+0.0056,0.0440,0.0480,472,822,391.00,05/28/21,C,s,Aug 1 2021
3.4800,0.0356,0.0356,0.0356,+0.0051,0.0390,0.0450,N/A,10,356.00,05/28/21,C,s,Aug 1 2021
3.5000,0.0400,0.0300,0.0335,+0.0048,0.0370,0.0410,525,28110,335.00,05/28/21,C,s,Aug 1 2021
3.5000,0.5265,0.4850,0.5265,-0.0242,0.4850,0.4950,N/A,1,5265.00,05/28/21,P,s,Aug 1 2021
3.5500,0.0340,0.0288,0.0288,+0.0043,0.0320,0.0350,N/A,206,288.00,05/28/21,C,s,Aug 1 2021
3.6000,0.0290,0.0290,0.0248,+0.0038,0.0270,0.0300,56,1126,248.00,05/28/21,C,s,Aug 1 2021
3.6500,0.0250,0.0214,0.0214,+0.0033,0.0230,0.0260,N/A,237,214.00,05/28/21,C,s,Aug 1 2021
3.7000,0.0220,0.0220,0.0220,+0.0034,0.0200,0.0230,5,3066,220.00,22:34 CT,C,,Aug 1 2021
3.7500,0.0180,0.0180,0.0180,+0.0018,0.0170,0.0200,2,11275,180.00,22:12 CT,C,,Aug 1 2021
3.8000,0.0170,0.0142,0.0142,+0.0023,0.0150,0.0180,N/A,808,142.00,05/28/21,C,s,Aug 1 2021
3.8500,0.0150,0.0140,0.0124,+0.0019,0.0130,0.0160,360,1249,124.00,05/28/21,C,s,Aug 1 2021
3.9000,0.0130,0.0120,0.0110,+0.0017,0.0110,N/A,22,1643,110.00,05/28/21,C,s,Aug 1 2021
3.9500,0.0110,0.0100,0.0098,+0.0016,N/A,N/A,1,314,98.00,05/28/21,C,s,Aug 1 2021
4.0000,0.0100,0.0090,0.0087,+0.0013,0.0070,0.0130,1,17438,87.00,05/28/21,C,s,Aug 1 2021
4.0000,1.0640,1.0293,1.0293,+0.0653,N/A,N/A,N/A,433,10293.00,05/27/21,P,s,Aug 1 2021
4.0500,0.0066,0.0070,0.0066,-0.0015,N/A,N/A,N/A,501,66.00,05/27/21,C,s,Aug 1 2021
4.1000,0.0080,0.0070,0.0071,+0.0011,0.0030,N/A,10,209,71.00,05/28/21,C,s,Aug 1 2021
4.1500,0.0070,0.0064,0.0064,+0.0010,0.0030,N/A,N/A,96,64.00,05/28/21,C,s,Aug 1 2021
4.2000,0.0070,0.0070,0.0058,+0.0009,0.0020,N/A,1,202,58.00,05/28/21,C,s,Aug 1 2021
4.2500,0.0060,0.0053,0.0053,+0.0009,0.0030,N/A,N/A,1380,53.00,05/28/21,C,s,Aug 1 2021
4.3000,0.0050,0.0050,0.0048,-0.0002,0.0030,N/A,10,10,48.00,05/28/21,C,s,Aug 1 2021
4.3500,0.0050,0.0044,0.0044,+0.0007,0.0020,N/A,N/A,50,44.00,05/28/21,C,s,Aug 1 2021
4.5000,0.0040,0.0035,0.0035,+0.0007,0.0020,N/A,N/A,6432,35.00,05/28/21,C,s,Aug 1 2021
4.6000,0.0030,0.0030,0.0030,+0.0006,0.0010,N/A,N/A,10,30.00,05/28/21,C,s,Aug 1 2021
4.6500,0.0030,0.0028,0.0028,+0.0006,0.0010,N/A,N/A,10,28.00,05/28/21,C,s,Aug 1 2021
4.7000,0.0026,0.0026,0.0026,+0.0005,0.0010,N/A,N/A,50,26.00,05/28/21,C,s,Aug 1 2021
4.7500,0.0020,0.0024,0.0024,+0.0005,0.0010,N/A,N/A,450,24.00,05/28/21,C,s,Aug 1 2021
4.8000,0.0020,0.0023,0.0023,+0.0005,0.0010,N/A,N/A,237,23.00,05/28/21,C,s,Aug 1 2021
4.9000,0.0020,0.0020,0.0020,+0.0004,0.0010,N/A,N/A,114,20.00,05/28/21,C,s,Aug 1 2021
5.0000,0.0014,0.0014,0.0014,-0.0004,N/A,N/A,N/A,2167,14.00,05/27/21,C,s,Aug 1 2021
5.2000,0.0011,0.0011,0.0011,-0.0003,N/A,N/A,N/A,100,11.00,05/27/21,C,s,Aug 1 2021
5.2000,2.2230,2.2230,2.2230,+0.0667,N/A,N/A,N/A,100,22230.00,05/27/21,P,s,Aug 1 2021
5.4000,0.0008,0.0008,0.0008,-0.0003,N/A,N/A,N/A,2,8.00,05/27/21,C,s,Aug 1 2021
5.5000,0.0007,0.0007,0.0007,-0.0003,N/A,N/A,N/A,101,7.00,05/27/21,C,s,Aug 1 2021
6.0000,0.0003,0.0003,0.0003,-0.0002,N/A,N/A,N/A,523,3.00,05/27/21,C,s,Aug 1 2021
6.7500,0.0001,0.0001,0.0001,-0.0001,N/A,N/A,N/A,39,1.00,05/27/21,C,s,Aug 1 2021
7.0000,0.0001,0.0001,0.0001,unch,N/A,N/A,N/A,700,1.00,05/27/21,C,s,Aug 1 2021
1.0500,0.0001,0.0001,0.0001,unch,N/A,N/A,N/A,120,1.00,05/27/21,P,,Sep 1 2021
1.4500,0.0002,0.0002,0.0002,-0.0002,N/A,N/A,N/A,1,2.00,05/27/21,P,s,Sep 1 2021
1.5000,0.0003,0.0003,0.0003,-0.0003,N/A,N/A,N/A,327,3.00,05/27/21,P,s,Sep 1 2021
1.5500,0.0004,0.0004,0.0004,-0.0003,N/A,N/A,N/A,101,4.00,05/27/21,P,s,Sep 1 2021
1.6000,0.0006,0.0006,0.0006,-0.0003,N/A,N/A,N/A,1,6.00,05/27/21,P,s,Sep 1 2021
1.6500,0.0007,0.0007,0.0007,-0.0004,N/A,N/A,N/A,101,7.00,05/27/21,P,s,Sep 1 2021
1.7000,0.0010,0.0010,0.0010,-0.0003,N/A,N/A,N/A,1000,10.00,05/27/21,P,s,Sep 1 2021
1.7500,0.0012,0.0012,0.0012,-0.0003,N/A,N/A,N/A,2473,12.00,05/27/21,P,s,Sep 1 2021
1.8000,0.0013,0.0013,0.0013,-0.0002,N/A,0.0020,N/A,1380,13.00,05/28/21,P,s,Sep 1 2021
1.8500,0.0019,0.0019,0.0019,-0.0001,N/A,N/A,N/A,2,19.00,05/27/21,P,s,Sep 1 2021
1.9000,0.0023,0.0023,0.0023,unch,N/A,N/A,N/A,11183,23.00,05/27/21,P,s,Sep 1 2021
1.9500,0.0028,0.0028,0.0028,unch,N/A,N/A,N/A,129,28.00,05/27/21,P,s,Sep 1 2021
2.0000,0.0030,0.0030,0.0027,-0.0007,0.0020,N/A,1,13949,27.00,05/28/21,P,s,Sep 1 2021
2.0500,0.0033,0.0040,0.0033,-0.0008,0.0020,N/A,1,477,33.00,05/28/21,P,s,Sep 1 2021
2.1000,0.0050,0.0049,0.0049,+0.0001,N/A,N/A,N/A,2223,49.00,05/27/21,P,s,Sep 1 2021
2.1400,0.0057,0.0057,0.0057,+0.0001,N/A,N/A,N/A,10,57.00,05/27/21,P,s,Sep 1 2021
2.1500,0.0060,0.0060,0.0060,+0.0002,N/A,N/A,N/A,615,60.00,05/27/21,P,s,Sep 1 2021
2.2000,0.0060,0.0060,0.0061,-0.0012,N/A,N/A,300,855,61.00,05/28/21,P,s,Sep 1 2021
2.2500,0.8050,0.7598,0.7598,+0.0258,0.7930,0.8050,N/A,475,7598.00,05/28/21,C,s,Sep 1 2021
2.2500,0.0078,0.0080,0.0078,-0.0013,0.0040,N/A,1000,7035,78.00,05/28/21,P,s,Sep 1 2021
2.2600,0.0082,0.0082,0.0082,-0.0013,N/A,N/A,N/A,30,82.00,05/28/21,P,s,Sep 1 2021
2.3000,0.7570,0.7120,0.7120,+0.0258,0.7450,0.7570,N/A,100,7120.00,05/28/21,C,s,Sep 1 2021
2.3000,0.0101,0.0100,0.0101,-0.0012,N/A,0.0120,N/A,505,101.00,05/28/21,P,s,Sep 1 2021
2.3400,0.6486,0.6486,0.6486,-0.0639,N/A,N/A,N/A,30,6486.00,05/27/21,C,s,Sep 1 2021
2.3400,0.0124,0.0124,0.0124,-0.0012,N/A,N/A,N/A,20,124.00,05/28/21,P,s,Sep 1 2021
2.3500,0.7090,0.6650,0.6650,+0.0257,0.6970,0.7090,N/A,21,6650.00,05/28/21,C,s,Sep 1 2021
2.3500,0.0131,0.0120,0.0131,-0.0012,N/A,N/A,N/A,1059,131.00,05/28/21,P,s,Sep 1 2021
2.4000,0.6620,0.6189,0.6189,+0.0255,0.6510,0.6630,N/A,200,6189.00,05/28/21,C,s,Sep 1 2021
2.4000,0.0169,0.0150,0.0169,-0.0015,0.0140,0.0170,N/A,1842,169.00,05/28/21,P,s,Sep 1 2021
2.4200,0.0187,0.0170,0.0187,-0.0016,0.0150,0.0190,N/A,43,187.00,05/28/21,P,s,Sep 1 2021
2.4500,0.6160,0.5738,0.5738,+0.0253,0.6050,0.6170,N/A,46,5738.00,05/28/21,C,s,Sep 1 2021
2.4500,0.0218,0.0190,0.0218,-0.0018,0.0180,0.0210,N/A,356,218.00,05/28/21,P,s,Sep 1 2021
2.4600,0.5397,0.5090,0.5397,-0.0616,N/A,N/A,N/A,30,5397.00,05/27/21,C,s,Sep 1 2021
2.4600,0.0229,0.0200,0.0229,-0.0018,0.0180,0.0230,N/A,2,229.00,05/28/21,P,s,Sep 1 2021
2.4800,0.5222,0.4920,0.5222,-0.0611,N/A,N/A,N/A,28,5222.00,05/27/21,C,s,Sep 1 2021
2.4800,0.0253,0.0220,0.0253,-0.0020,0.0200,0.0250,1,15,253.00,05/28/21,P,s,Sep 1 2021
2.5000,0.5710,0.5299,0.5299,+0.0249,0.5600,0.5720,N/A,1323,5299.00,05/28/21,C,s,Sep 1 2021
2.5000,0.0240,0.0240,0.0240,-0.0039,0.0230,0.0260,50,12845,240.00,22:57 CT,P,,Sep 1 2021
2.5100,0.4965,0.4660,0.4965,-0.0601,N/A,N/A,N/A,1,4965.00,05/27/21,C,s,Sep 1 2021
2.5100,0.0293,0.0250,0.0293,-0.0022,0.0230,0.0280,N/A,3,293.00,05/28/21,P,s,Sep 1 2021
2.5300,0.4796,0.4500,0.4796,-0.0595,N/A,N/A,N/A,3,4796.00,05/27/21,C,s,Sep 1 2021
2.5300,0.0322,0.0280,0.0322,-0.0024,0.0250,0.0310,N/A,4,322.00,05/28/21,P,s,Sep 1 2021
2.5500,0.5280,0.4873,0.4873,+0.0243,0.5160,0.5280,N/A,555,4873.00,05/28/21,C,s,Sep 1 2021
2.5500,0.0353,0.0300,0.0353,-0.0027,0.0290,0.0330,N/A,1501,353.00,05/28/21,P,s,Sep 1 2021
2.6000,0.4850,0.4463,0.4463,+0.0237,0.4740,0.4860,N/A,1143,4463.00,05/28/21,C,s,Sep 1 2021
2.6000,0.0430,0.0380,0.0443,-0.0033,0.0370,0.0400,1,3369,443.00,05/28/21,P,s,Sep 1 2021
2.6300,0.3992,0.3720,0.3992,-0.0559,N/A,N/A,N/A,2,3992.00,05/27/21,C,s,Sep 1 2021
2.6500,0.4450,0.4073,0.4073,+0.0233,0.4340,0.4450,N/A,478,4073.00,05/28/21,C,s,Sep 1 2021
2.6500,0.0553,0.0470,0.0553,-0.0038,0.0460,0.0500,N/A,1387,553.00,05/28/21,P,s,Sep 1 2021
2.7000,0.4060,0.3701,0.3701,+0.0227,0.3950,0.4060,N/A,181,3701.00,05/28/21,C,s,Sep 1 2021
2.7000,0.0660,0.0580,0.0681,-0.0044,0.0570,0.0620,28,592,681.00,05/28/21,P,s,Sep 1 2021
2.7500,0.3690,0.3349,0.3349,+0.0219,0.3590,0.3700,N/A,5572,3349.00,05/28/21,C,s,Sep 1 2021
2.7500,0.0829,0.0710,0.0829,-0.0052,0.0700,0.0750,2,7663,829.00,05/28/21,P,s,Sep 1 2021
2.7800,0.2935,0.2935,0.2935,-0.0491,N/A,N/A,N/A,31,2935.00,05/27/21,C,s,Sep 1 2021
2.7800,0.0927,0.0927,0.0927,-0.0058,0.0780,0.0850,1,3,927.00,05/28/21,P,s,Sep 1 2021
2.8000,0.3340,0.3017,0.3017,+0.0208,0.3240,0.3350,N/A,2116,3017.00,05/28/21,C,s,Sep 1 2021
2.8000,0.0940,0.0860,0.0997,-0.0062,0.0850,0.0900,50,3301,997.00,05/28/21,P,s,Sep 1 2021
2.8200,0.2687,0.2687,0.2687,-0.0469,N/A,N/A,N/A,5,2687.00,05/27/21,C,s,Sep 1 2021
2.8500,0.3020,0.2706,0.2706,+0.0196,0.2920,0.3020,N/A,1548,2706.00,05/28/21,C,s,Sep 1 2021
2.8500,0.1150,0.1040,0.1186,-0.0074,0.1020,0.1080,75,815,1186.00,05/28/21,P,s,Sep 1 2021
2.8700,0.2397,0.2397,0.2397,-0.0440,N/A,N/A,N/A,10,2397.00,05/27/21,C,s,Sep 1 2021
2.9000,0.2710,0.2417,0.2417,+0.0184,0.2610,0.2710,1,1611,2417.00,05/28/21,C,s,Sep 1 2021
2.9000,0.1397,0.1230,0.1397,-0.0086,0.1220,0.1280,N/A,2055,1397.00,05/28/21,P,s,Sep 1 2021
2.9100,0.2181,0.2000,0.2181,-0.0417,N/A,N/A,N/A,11,2181.00,05/27/21,C,s,Sep 1 2021
2.9300,0.2078,0.2078,0.2078,-0.0405,N/A,N/A,N/A,18,2078.00,05/27/21,C,s,Sep 1 2021
2.9500,0.2420,0.2148,0.2148,+0.0169,0.2330,0.2430,N/A,1725,2148.00,05/28/21,C,s,Sep 1 2021
2.9500,0.1628,0.1450,0.1628,-0.0101,0.1430,0.1490,N/A,827,1628.00,05/28/21,P,s,Sep 1 2021
3.0000,0.2150,0.1901,0.1901,+0.0155,0.2060,0.2160,78,7071,1901.00,05/28/21,C,s,Sep 1 2021
3.0000,0.1881,0.1680,0.1881,-0.0115,0.1660,0.1730,79,3501,1881.00,05/28/21,P,s,Sep 1 2021
3.0500,0.1910,0.1675,0.1675,+0.0139,0.1840,0.1910,40,261,1675.00,05/28/21,C,s,Sep 1 2021
3.0500,0.2155,0.1940,0.2155,-0.0131,0.1920,0.1990,40,537,2155.00,05/28/21,P,s,Sep 1 2021
3.0600,0.1633,0.1633,0.1633,+0.0137,0.1780,0.1880,N/A,19,1633.00,05/28/21,C,s,Sep 1 2021
3.1000,0.1690,0.1650,0.1472,+0.0125,0.1620,0.1690,25,2882,1472.00,05/28/21,C,s,Sep 1 2021
3.1000,0.2452,0.2210,0.2452,-0.0145,0.2200,0.2270,N/A,352,2452.00,05/28/21,P,s,Sep 1 2021
3.1100,0.1434,0.1434,0.1434,+0.0122,0.1570,0.1660,N/A,4,1434.00,05/28/21,C,s,Sep 1 2021
3.1400,0.1326,0.1326,0.1326,+0.0115,0.1450,0.1540,N/A,45,1326.00,05/28/21,C,s,Sep 1 2021
3.1500,0.1490,0.1292,0.1292,+0.0114,0.1420,0.1490,N/A,2770,1292.00,05/28/21,C,s,Sep 1 2021
3.1500,0.2772,0.2510,0.2772,-0.0156,N/A,N/A,N/A,46,2772.00,05/28/21,P,s,Sep 1 2021
3.1700,0.1226,0.1226,0.1226,+0.0109,0.1340,0.1420,N/A,23,1226.00,05/28/21,C,s,Sep 1 2021
3.2000,0.1310,0.1220,0.1133,+0.0103,0.1250,0.1310,150,731,1133.00,05/28/21,C,s,Sep 1 2021
3.2000,0.3520,0.3280,0.3280,+0.0409,N/A,N/A,N/A,60,3280.00,05/27/21,P,s,Sep 1 2021
3.2300,0.1047,0.1047,0.1047,+0.0096,0.1140,0.1220,N/A,12,1047.00,05/28/21,C,s,Sep 1 2021
3.2500,0.1150,0.1020,0.0993,+0.0091,0.1080,0.1140,47,12330,993.00,05/28/21,C,s,Sep 1 2021
3.3000,0.1020,0.0869,0.0869,+0.0080,0.0950,0.1010,1,954,869.00,05/28/21,C,s,Sep 1 2021
3.3200,0.0824,0.0824,0.0824,+0.0076,0.0890,0.0960,N/A,20,824.00,05/28/21,C,s,Sep 1 2021
3.3500,0.0890,0.0761,0.0761,+0.0070,0.0830,0.0880,N/A,1280,761.00,05/28/21,C,s,Sep 1 2021
3.4000,0.0780,0.0668,0.0668,+0.0061,0.0730,0.0780,N/A,2293,668.00,05/28/21,C,s,Sep 1 2021
3.4300,0.0619,0.0619,0.0619,+0.0057,0.0670,0.0730,N/A,1,619.00,05/28/21,C,s,Sep 1 2021
3.4500,0.0690,0.0589,0.0589,+0.0055,0.0640,0.0690,N/A,1635,589.00,05/28/21,C,s,Sep 1 2021
3.4800,0.0546,0.0546,0.0546,+0.0051,0.0580,0.0650,N/A,3,546.00,05/28/21,C,s,Sep 1 2021
3.5000,0.0610,0.0519,0.0519,+0.0048,0.0560,0.0610,46,14340,519.00,05/28/21,C,s,Sep 1 2021
3.5500,0.0530,0.0458,0.0458,+0.0041,0.0500,0.0540,N/A,215,458.00,05/28/21,C,s,Sep 1 2021
3.6000,0.0470,0.0406,0.0406,+0.0035,0.0440,0.0470,N/A,620,406.00,05/28/21,C,s,Sep 1 2021
3.6500,0.0420,0.0360,0.0360,+0.0029,0.0390,0.0420,N/A,1146,360.00,05/28/21,C,s,Sep 1 2021
3.7000,0.0370,0.0321,0.0321,+0.0024,0.0340,0.0380,N/A,2379,321.00,05/28/21,C,s,Sep 1 2021
3.7500,0.0330,0.0300,0.0287,+0.0020,0.0300,0.0340,126,5204,287.00,05/28/21,C,s,Sep 1 2021
3.8000,0.0300,0.0257,0.0257,+0.0017,0.0270,0.0300,N/A,577,257.00,05/28/21,C,s,Sep 1 2021
3.8500,0.0270,0.0232,0.0232,+0.0015,0.0240,0.0270,N/A,50,232.00,05/28/21,C,s,Sep 1 2021
3.9000,0.0240,0.0210,0.0210,+0.0014,0.0220,0.0250,N/A,1554,210.00,05/28/21,C,s,Sep 1 2021
3.9500,0.0220,0.0190,0.0190,+0.0012,0.0200,0.0230,N/A,101,190.00,05/28/21,C,s,Sep 1 2021
4.0000,0.0200,0.0180,0.0173,+0.0011,0.0180,0.0210,1308,28170,173.00,05/28/21,C,s,Sep 1 2021
4.0000,1.0740,1.0412,1.0412,+0.0624,N/A,N/A,N/A,120,10412.00,05/27/21,P,s,Sep 1 2021
4.0500,0.0180,0.0158,0.0158,+0.0010,0.0160,0.0190,N/A,338,158.00,05/28/21,C,s,Sep 1 2021
4.1000,0.0136,0.0130,0.0136,-0.0022,N/A,N/A,N/A,18,136.00,05/27/21,C,s,Sep 1 2021
4.1500,0.0125,0.0120,0.0125,-0.0020,N/A,N/A,N/A,4,125.00,05/27/21,C,s,Sep 1 2021
4.2000,0.0115,0.0110,0.0115,-0.0018,N/A,N/A,N/A,6,115.00,05/27/21,C,s,Sep 1 2021
4.2500,0.0107,0.0100,0.0107,-0.0016,N/A,N/A,N/A,1396,107.00,05/27/21,C,s,Sep 1 2021
4.3000,0.0099,0.0100,0.0099,-0.0015,N/A,N/A,N/A,56,99.00,05/27/21,C,s,Sep 1 2021
4.3500,0.0092,0.0090,0.0092,-0.0014,N/A,N/A,N/A,10,92.00,05/27/21,C,s,Sep 1 2021
4.4000,0.0086,0.0080,0.0086,-0.0012,N/A,N/A,N/A,397,86.00,05/27/21,C,s,Sep 1 2021
4.4500,0.0100,0.0090,0.0090,+0.0010,N/A,N/A,10,54,90.00,17:00 CT,C,,Sep 1 2021
4.5000,0.0075,0.0070,0.0075,-0.0011,N/A,N/A,N/A,881,75.00,05/27/21,C,s,Sep 1 2021
4.6000,0.0066,0.0070,0.0066,-0.0009,N/A,N/A,N/A,185,66.00,05/27/21,C,s,Sep 1 2021
4.6500,0.0062,0.0060,0.0062,-0.0008,N/A,N/A,N/A,10,62.00,05/27/21,C,s,Sep 1 2021
4.7000,0.0070,0.0060,0.0060,+0.0001,N/A,N/A,10,30,60.00,17:00 CT,C,,Sep 1 2021
4.7500,0.0060,0.0060,0.0060,+0.0004,N/A,N/A,20,685,60.00,17:00 CT,C,,Sep 1 2021
4.9000,0.0050,0.0050,0.0050,+0.0002,N/A,N/A,10,50,50.00,17:00 CT,C,,Sep 1 2021
4.9500,0.0050,0.0050,0.0050,unch,N/A,N/A,92,N/A,50.00,17:00 CT,C,,Sep 1 2021
5.0000,0.0043,0.0043,0.0043,-0.0003,N/A,N/A,N/A,2337,43.00,05/27/21,C,s,Sep 1 2021
5.0000,2.0291,2.0291,2.0291,+0.0646,N/A,N/A,N/A,47,20291.00,05/27/21,P,s,Sep 1 2021
5.0500,0.0040,0.0040,0.0040,N/A,N/A,N/A,10,N/A,40.00,17:00 CT,C,,Sep 1 2021
5.1000,0.0040,0.0040,0.0042,+0.0004,N/A,0.0070,20,258,42.00,05/28/21,C,s,Sep 1 2021
5.1500,0.0036,0.0036,0.0036,-0.0003,N/A,N/A,N/A,60,36.00,05/27/21,C,s,Sep 1 2021
5.2000,0.0034,0.0034,0.0034,-0.0003,N/A,N/A,N/A,100,34.00,05/27/21,C,s,Sep 1 2021
5.2000,2.2283,2.2283,2.2283,+0.0647,N/A,N/A,N/A,100,22283.00,05/27/21,P,s,Sep 1 2021
5.5000,0.0025,0.0025,0.0025,-0.0003,N/A,N/A,N/A,1,25.00,05/27/21,C,s,Sep 1 2021
5.6000,0.0023,0.0023,0.0023,-0.0002,N/A,N/A,N/A,94,23.00,05/27/21,C,s,Sep 1 2021
5.8000,0.0019,0.0019,0.0019,-0.0002,N/A,N/A,N/A,50,19.00,05/27/21,C,s,Sep 1 2021
6.0000,0.0016,0.0016,0.0016,-0.0002,N/A,N/A,N/A,554,16.00,05/27/21,C,s,Sep 1 2021
6.5000,0.0011,0.0011,0.0011,-0.0001,N/A,N/A,N/A,12,11.00,05/27/21,C,s,Sep 1 2021
6.7500,0.0009,0.0009,0.0009,unch,N/A,N/A,N/A,40,9.00,05/27/21,C,s,Sep 1 2021
7.0000,0.0007,0.0007,0.0007,-0.0001,N/A,N/A,N/A,700,7.00,05/27/21,C,s,Sep 1 2021
8.0000,5.0250,5.0250,5.0250,+0.0650,N/A,N/A,N/A,47,50250.00,05/27/21,P,s,Sep 1 2021
1.4000,0.0004,0.0004,0.0004,-0.0004,N/A,N/A,N/A,2,4.00,05/27/21,P,,Oct 1 2021
1.4500,0.0006,0.0006,0.0006,-0.0004,N/A,N/A,N/A,1,6.00,05/27/21,P,s,Oct 1 2021
1.5000,0.0007,0.0007,0.0007,-0.0005,N/A,N/A,N/A,350,7.00,05/27/21,P,s,Oct 1 2021
1.5500,0.0009,0.0009,0.0009,-0.0005,N/A,N/A,N/A,51,9.00,05/27/21,P,s,Oct 1 2021
1.6000,0.0012,0.0012,0.0012,-0.0005,N/A,N/A,N/A,1,12.00,05/27/21,P,s,Oct 1 2021
1.6500,0.0014,0.0014,0.0014,-0.0005,N/A,N/A,N/A,1,14.00,05/27/21,P,s,Oct 1 2021
1.7000,0.0018,0.0018,0.0018,-0.0005,N/A,N/A,N/A,1001,18.00,05/27/21,P,s,Oct 1 2021
1.7500,0.0021,0.0021,0.0021,-0.0006,N/A,N/A,N/A,3179,21.00,05/27/21,P,s,Oct 1 2021
1.8000,0.0026,0.0030,0.0026,-0.0005,N/A,N/A,N/A,1036,26.00,05/27/21,P,s,Oct 1 2021
1.8500,0.0032,0.0032,0.0032,-0.0005,N/A,N/A,N/A,1,32.00,05/27/21,P,s,Oct 1 2021
1.9000,0.0039,0.0040,0.0039,-0.0003,N/A,N/A,N/A,1310,39.00,05/27/21,P,s,Oct 1 2021
1.9500,0.0046,0.0046,0.0046,-0.0003,N/A,N/A,N/A,301,46.00,05/27/21,P,s,Oct 1 2021
2.0000,0.9964,0.9620,0.9964,-0.0663,N/A,N/A,N/A,143,9964.00,05/27/21,C,s,Oct 1 2021
2.0000,0.0055,0.0055,0.0055,-0.0003,N/A,N/A,N/A,11325,55.00,05/27/21,P,s,Oct 1 2021
2.0500,0.0067,0.0067,0.0067,-0.0001,N/A,N/A,N/A,683,67.00,05/27/21,P,s,Oct 1 2021
2.1000,0.0081,0.0080,0.0081,unch,N/A,N/A,1,2252,81.00,05/27/21,P,s,Oct 1 2021
2.1400,0.0089,0.0090,0.0089,-0.0006,N/A,N/A,N/A,116,89.00,05/28/21,P,s,Oct 1 2021
2.1500,0.0093,0.0090,0.0093,-0.0006,N/A,N/A,N/A,616,93.00,05/28/21,P,s,Oct 1 2021
2.2000,0.0115,0.0110,0.0115,-0.0008,N/A,N/A,N/A,2079,115.00,05/28/21,P,s,Oct 1 2021
2.2500,0.8230,0.7812,0.7812,+0.0251,0.8100,0.8240,N/A,476,7812.00,05/28/21,C,s,Oct 1 2021
2.2500,0.0143,0.0130,0.0143,-0.0009,0.0090,N/A,329,12166,143.00,05/28/21,P,s,Oct 1 2021
2.2600,0.0149,0.0149,0.0149,-0.0009,N/A,N/A,N/A,30,149.00,05/28/21,P,s,Oct 1 2021
2.3000,0.7760,0.7347,0.7347,+0.0249,0.7630,0.7770,N/A,100,7347.00,05/28/21,C,s,Oct 1 2021
2.3000,0.0190,0.0160,0.0177,-0.0011,N/A,0.0190,6,2131,177.00,05/28/21,P,s,Oct 1 2021
2.3400,0.6733,0.6733,0.6733,-0.0635,N/A,N/A,N/A,30,6733.00,05/27/21,C,s,Oct 1 2021
2.3500,0.7290,0.6890,0.6890,+0.0247,0.7170,0.7310,N/A,20,6890.00,05/28/21,C,s,Oct 1 2021
2.3500,0.0220,0.0200,0.0220,-0.0014,0.0180,0.0210,N/A,1317,220.00,05/28/21,P,s,Oct 1 2021
2.4000,0.6840,0.6443,0.6443,+0.0243,0.6720,0.6850,N/A,200,6443.00,05/28/21,C,s,Oct 1 2021
2.4000,0.0274,0.0240,0.0274,-0.0016,0.0230,0.0260,N/A,2574,274.00,05/28/21,P,s,Oct 1 2021
2.4200,0.0298,0.0260,0.0298,-0.0018,0.0240,0.0290,N/A,106,298.00,05/28/21,P,s,Oct 1 2021
