strike,lastPrice,tradeTime,StrikeIdentifier,lastPriceIndentifier,ContractDate
5.25,2.7563,05/27/21,P,s,2023-07-01
5.5,0.0034,05/27/21,C,s,2023-07-01
5.5,3.0049,05/27/21,P,s,2023-07-01
6.0,0.0023,05/27/21,C,s,2023-07-01
6.75,0.0014,05/27/21,C,s,2023-07-01
1.25,0.0017,05/27/21,P,,2023-08-01
1.5,0.0093,05/27/21,P,s,2023-08-01
1.75,0.0312,05/27/21,P,s,2023-08-01
1.9,0.0558,05/27/21,P,s,2023-08-01
2.0,0.0785,05/27/21,P,s,2023-08-01
2.25,0.1612,05/27/21,P,s,2023-08-01
2.3,0.1824,05/27/21,P,s,2023-08-01
2.35,0.3597,05/27/21,C,s,2023-08-01
2.35,0.2051,05/27/21,P,s,2023-08-01
2.36,0.2098,05/27/21,P,s,2023-08-01
2.4,0.2293,05/27/21,P,s,2023-08-01
2.44,0.3146,05/27/21,C,s,2023-08-01
2.45,0.3099,05/27/21,C,s,2023-08-01
2.45,0.255,05/27/21,P,s,2023-08-01
2.48,0.2711,05/27/21,P,s,2023-08-01
2.5,0.2871,05/27/21,C,s,2023-08-01
2.5,0.2822,05/27/21,P,s,2023-08-01
2.55,0.2658,05/27/21,C,s,2023-08-01
2.57,0.2576,05/27/21,C,s,2023-08-01
2.58,0.2536,05/27/21,C,s,2023-08-01
2.59,0.2496,05/27/21,C,s,2023-08-01
2.6,0.2457,05/27/21,C,s,2023-08-01
2.61,0.2419,05/27/21,C,s,2023-08-01
2.63,0.2343,05/27/21,C,s,2023-08-01
2.65,0.227,05/27/21,C,s,2023-08-01
2.65,0.3716,05/27/21,P,s,2023-08-01
2.67,0.2199,05/27/21,C,s,2023-08-01
2.7,0.2095,05/27/21,C,s,2023-08-01
2.7,0.404,05/27/21,P,s,2023-08-01
2.73,0.1996,05/27/21,C,s,2023-08-01
2.74,0.1964,05/27/21,C,s,2023-08-01
2.75,0.1932,05/27/21,C,s,2023-08-01
2.75,0.4376,05/27/21,P,s,2023-08-01
2.77,0.187,05/27/21,C,s,2023-08-01
2.8,0.1781,05/27/21,C,s,2023-08-01
2.82,0.1723,05/27/21,C,s,2023-08-01
2.85,0.164,05/27/21,C,s,2023-08-01
2.87,0.1587,05/27/21,C,s,2023-08-01
2.88,0.1561,05/27/21,C,s,2023-08-01
2.9,0.151,05/27/21,C,s,2023-08-01
3.0,0.1277,05/27/21,C,s,2023-08-01
3.05,0.1174,05/27/21,C,s,2023-08-01
3.25,0.0835,05/27/21,C,s,2023-08-01
3.5,0.0543,05/27/21,C,s,2023-08-01
3.7,0.0385,05/27/21,C,s,2023-08-01
3.75,0.0354,05/27/21,C,s,2023-08-01
4.0,0.0234,05/27/21,C,s,2023-08-01
4.5,0.0109,05/27/21,C,s,2023-08-01
4.7,0.0084,05/27/21,C,s,2023-08-01
4.9,0.0065,05/27/21,C,s,2023-08-01
4.95,0.0062,05/27/21,C,s,2023-08-01
5.0,0.0058,05/27/21,C,s,2023-08-01
5.25,0.0045,05/27/21,C,s,2023-08-01
5.25,2.7428,05/27/21,P,s,2023-08-01
5.5,0.0036,05/27/21,C,s,2023-08-01
5.5,2.9913,05/27/21,P,s,2023-08-01
6.0,0.0025,05/27/21,C,s,2023-08-01
6.75,0.0015,05/27/21,C,s,2023-08-01
1.25,0.002,05/27/21,P,,2023-09-01
1.5,0.0104,05/27/21,P,s,2023-09-01
1.75,0.0338,05/27/21,P,s,2023-09-01
1.9,0.0597,05/27/21,P,s,2023-09-01
2.0,0.0833,05/27/21,P,s,2023-09-01
2.25,0.1683,05/27/21,P,s,2023-09-01
2.3,0.1899,05/27/21,P,s,2023-09-01
2.35,0.3585,05/27/21,C,s,2023-09-01
2.35,0.2129,05/27/21,P,s,2023-09-01
2.36,0.2177,05/27/21,P,s,2023-09-01
2.4,0.2375,05/27/21,P,s,2023-09-01
2.44,0.314,05/27/21,C,s,2023-09-01
2.45,0.3093,05/27/21,C,s,2023-09-01
2.45,0.2635,05/27/21,P,s,2023-09-01
2.48,0.2797,05/27/21,P,s,2023-09-01
2.5,0.2869,05/27/21,C,s,2023-09-01
2.5,0.2909,05/27/21,P,s,2023-09-01
2.55,0.2658,05/27/21,C,s,2023-09-01
2.57,0.2577,05/27/21,C,s,2023-09-01
2.58,0.2538,05/27/21,C,s,2023-09-01
2.59,0.2499,05/27/21,C,s,2023-09-01
2.6,0.246,05/27/21,C,s,2023-09-01
2.61,0.2422,05/27/21,C,s,2023-09-01
2.63,0.2348,05/27/21,C,s,2023-09-01
2.65,0.2275,05/27/21,C,s,2023-09-01
2.65,0.3811,05/27/21,P,s,2023-09-01
2.67,0.2205,05/27/21,C,s,2023-09-01
2.7,0.2103,05/27/21,C,s,2023-09-01
2.7,0.4137,05/27/21,P,s,2023-09-01
2.73,0.2005,05/27/21,C,s,2023-09-01
2.74,0.1973,05/27/21,C,s,2023-09-01
2.75,0.1942,05/27/21,C,s,2023-09-01
2.75,0.4475,05/27/21,P,s,2023-09-01
2.77,0.188,05/27/21,C,s,2023-09-01
2.8,0.1792,05/27/21,C,s,2023-09-01
2.82,0.1735,05/27/21,C,s,2023-09-01
2.85,0.1653,05/27/21,C,s,2023-09-01
2.87,0.16,05/27/21,C,s,2023-09-01
2.88,0.1574,05/27/21,C,s,2023-09-01
2.9,0.1523,05/27/21,C,s,2023-09-01
3.0,0.1293,05/27/21,C,s,2023-09-01
3.05,0.119,05/27/21,C,s,2023-09-01
3.25,0.0853,05/27/21,C,s,2023-09-01
3.5,0.0559,05/27/21,C,s,2023-09-01
3.7,0.04,05/27/21,C,s,2023-09-01
3.75,0.0368,05/27/21,C,s,2023-09-01
4.0,0.0245,05/27/21,C,s,2023-09-01
4.5,0.0116,05/27/21,C,s,2023-09-01
4.7,0.0089,05/27/21,C,s,2023-09-01
4.9,0.007,05/27/21,C,s,2023-09-01
4.95,0.0066,05/27/21,C,s,2023-09-01
5.0,0.0062,05/27/21,C,s,2023-09-01
5.25,0.0048,05/27/21,C,s,2023-09-01
5.25,2.7512,05/27/21,P,s,2023-09-01
5.5,0.0039,05/27/21,C,s,2023-09-01
5.5,2.9995,05/27/21,P,s,2023-09-01
6.0,0.0027,05/27/21,C,s,2023-09-01
6.75,0.0017,05/27/21,C,s,2023-09-01
1.25,0.0021,05/27/21,P,,2023-10-01
1.5,0.0105,05/27/21,P,s,2023-10-01
1.75,0.0336,05/27/21,P,s,2023-10-01
1.9,0.0588,05/27/21,P,s,2023-10-01
2.0,0.0817,05/27/21,P,s,2023-10-01
2.25,0.1638,05/27/21,P,s,2023-10-01
2.3,0.1847,05/27/21,P,s,2023-10-01
2.35,0.3874,05/27/21,C,s,2023-10-01
2.35,0.2069,05/27/21,P,s,2023-10-01
2.36,0.2116,05/27/21,P,s,2023-10-01
2.4,0.2307,05/27/21,P,s,2023-10-01
2.44,0.3414,05/27/21,C,s,2023-10-01
2.45,0.3366,05/27/21,C,s,2023-10-01
2.45,0.2558,05/27/21,P,s,2023-10-01
2.48,0.2716,05/27/21,P,s,2023-10-01
2.5,0.3133,05/27/21,C,s,2023-10-01
2.5,0.2824,05/27/21,P,s,2023-10-01
2.55,0.2913,05/27/21,C,s,2023-10-01
2.57,0.2829,05/27/21,C,s,2023-10-01
2.58,0.2788,05/27/21,C,s,2023-10-01
2.59,0.2747,05/27/21,C,s,2023-10-01
2.6,0.2707,05/27/21,C,s,2023-10-01
2.61,0.2667,05/27/21,C,s,2023-10-01
2.63,0.2589,05/27/21,C,s,2023-10-01
2.65,0.2513,05/27/21,C,s,2023-10-01
2.65,0.3699,05/27/21,P,s,2023-10-01
2.67,0.2439,05/27/21,C,s,2023-10-01
2.7,0.2331,05/27/21,C,s,2023-10-01
2.7,0.4016,05/27/21,P,s,2023-10-01
2.73,0.2227,05/27/21,C,s,2023-10-01
2.74,0.2194,05/27/21,C,s,2023-10-01
2.75,0.2161,05/27/21,C,s,2023-10-01
2.75,0.4344,05/27/21,P,s,2023-10-01
2.77,0.2096,05/27/21,C,s,2023-10-01
2.8,0.2002,05/27/21,C,s,2023-10-01
2.82,0.1941,05/27/21,C,s,2023-10-01
2.85,0.1853,05/27/21,C,s,2023-10-01
2.87,0.1797,05/27/21,C,s,2023-10-01
2.88,0.1769,05/27/21,C,s,2023-10-01
2.9,0.1715,05/27/21,C,s,2023-10-01
3.0,0.1467,05/27/21,C,s,2023-10-01
3.05,0.1355,05/27/21,C,s,2023-10-01
3.25,0.0986,05/27/21,C,s,2023-10-01
3.5,0.0659,05/27/21,C,s,2023-10-01
3.7,0.0478,05/27/21,C,s,2023-10-01
3.75,0.0441,05/27/21,C,s,2023-10-01
4.0,0.0298,05/27/21,C,s,2023-10-01
4.5,0.0144,05/27/21,C,s,2023-10-01
4.7,0.011,05/27/21,C,s,2023-10-01
4.9,0.0086,05/27/21,C,s,2023-10-01
5.0,0.0077,05/27/21,C,s,2023-10-01
5.25,0.0059,05/27/21,C,s,2023-10-01
5.25,2.7164,05/27/21,P,s,2023-10-01
5.5,0.0047,05/27/21,C,s,2023-10-01
5.5,2.9644,05/27/21,P,s,2023-10-01
6.0,0.0032,05/27/21,C,s,2023-10-01
6.75,0.002,05/27/21,C,s,2023-10-01
1.25,0.0022,05/27/21,P,,2023-11-01
1.5,0.0103,05/27/21,P,s,2023-11-01
1.75,0.0321,05/27/21,P,s,2023-11-01
1.9,0.0554,05/27/21,P,s,2023-11-01
2.0,0.0765,05/27/21,P,s,2023-11-01
2.25,0.1524,05/27/21,P,s,2023-11-01
2.3,0.1719,05/27/21,P,s,2023-11-01
2.35,0.1929,05/27/21,P,s,2023-11-01
2.36,0.1972,05/27/21,P,s,2023-11-01
2.4,0.2152,05/27/21,P,s,2023-11-01
2.44,0.4035,05/27/21,C,s,2023-11-01
2.45,0.239,05/27/21,P,s,2023-11-01
2.48,0.254,05/27/21,P,s,2023-11-01
2.5,0.3739,05/27/21,C,s,2023-11-01
2.5,0.2642,05/27/21,P,s,2023-11-01
2.55,0.3507,05/27/21,C,s,2023-11-01
2.57,0.3417,05/27/21,C,s,2023-11-01
2.58,0.3373,05/27/21,C,s,2023-11-01
2.6,0.3287,05/27/21,C,s,2023-11-01
2.61,0.3244,05/27/21,C,s,2023-11-01
2.63,0.3161,05/27/21,C,s,2023-11-01
2.65,0.3079,05/27/21,C,s,2023-11-01
2.65,0.3478,05/27/21,P,s,2023-11-01
2.67,0.2999,05/27/21,C,s,2023-11-01
2.7,0.2883,05/27/21,C,s,2023-11-01
2.7,0.378,05/27/21,P,s,2023-11-01
2.73,0.2771,05/27/21,C,s,2023-11-01
2.74,0.2735,05/27/21,C,s,2023-11-01
2.75,0.2699,05/27/21,C,s,2023-11-01
2.75,0.4094,05/27/21,P,s,2023-11-01
2.77,0.2628,05/27/21,C,s,2023-11-01
2.8,0.2525,05/27/21,C,s,2023-11-01
2.82,0.2459,05/27/21,C,s,2023-11-01
2.85,0.2363,05/27/21,C,s,2023-11-01
2.87,0.2302,05/27/21,C,s,2023-11-01
2.88,0.2271,05/27/21,C,s,2023-11-01
2.9,0.2212,05/27/21,C,s,2023-11-01
3.0,0.1938,05/27/21,C,s,2023-11-01
3.05,0.1814,05/27/21,C,s,2023-11-01
3.25,0.1394,05/27/21,C,s,2023-11-01
3.5,0.1012,05/27/21,C,s,2023-11-01
3.6,0.0893,05/27/21,C,s,2023-11-01
3.7,0.0791,05/27/21,C,s,2023-11-01
3.75,0.0745,05/27/21,C,s,2023-11-01
4.0,0.056,05/27/21,C,s,2023-11-01
4.5,0.0348,05/27/21,C,s,2023-11-01
4.7,0.0291,05/27/21,C,s,2023-11-01
5.0,0.0219,05/27/21,C,s,2023-11-01
5.15,0.0191,05/27/21,C,s,2023-11-01
5.25,0.0174,05/27/21,C,s,2023-11-01
5.25,2.6481,05/27/21,P,s,2023-11-01
5.5,0.014,05/27/21,C,s,2023-11-01
5.5,2.8938,05/27/21,P,s,2023-11-01
6.0,0.009,05/27/21,C,s,2023-11-01
6.75,0.0043,05/27/21,C,s,2023-11-01
1.25,0.0029,05/27/21,P,,2023-12-01
1.5,0.0117,05/27/21,P,s,2023-12-01
1.75,0.0326,05/27/21,P,s,2023-12-01
1.9,0.0537,05/27/21,P,s,2023-12-01
2.0,0.0723,05/27/21,P,s,2023-12-01
2.25,0.1376,05/27/21,P,s,2023-12-01
2.3,0.154,05/27/21,P,s,2023-12-01
2.35,0.1717,05/27/21,P,s,2023-12-01
2.36,0.1754,05/27/21,P,s,2023-12-01
2.4,0.1906,05/27/21,P,s,2023-12-01
2.44,0.5831,05/27/21,C,s,2023-12-01
2.45,0.2107,05/27/21,P,s,2023-12-01
2.48,0.2234,05/27/21,P,s,2023-12-01
2.5,0.5488,05/27/21,C,s,2023-12-01
2.5,0.232,05/27/21,P,s,2023-12-01
2.55,0.5214,05/27/21,C,s,2023-12-01
2.57,0.5108,05/27/21,C,s,2023-12-01
2.58,0.5056,05/27/21,C,s,2023-12-01
2.6,0.4953,05/27/21,C,s,2023-12-01
2.61,0.4902,05/27/21,C,s,2023-12-01
2.63,0.4802,05/27/21,C,s,2023-12-01
2.65,0.4704,05/27/21,C,s,2023-12-01
2.65,0.3031,05/27/21,P,s,2023-12-01
2.67,0.4608,05/27/21,C,s,2023-12-01
2.7,0.4467,05/27/21,C,s,2023-12-01
2.7,0.3292,05/27/21,P,s,2023-12-01
2.73,0.4331,05/27/21,C,s,2023-12-01
2.74,0.4286,05/27/21,C,s,2023-12-01
2.75,0.4241,05/27/21,C,s,2023-12-01
2.75,0.3564,05/27/21,P,s,2023-12-01
2.77,0.4154,05/27/21,C,s,2023-12-01
2.8,0.4026,05/27/21,C,s,2023-12-01
2.82,0.3942,05/27/21,C,s,2023-12-01
2.85,0.3819,05/27/21,C,s,2023-12-01
2.87,0.3739,05/27/21,C,s,2023-12-01
2.88,0.37,05/27/21,C,s,2023-12-01
2.9,0.3622,05/27/21,C,s,2023-12-01
3.0,0.3256,05/27/21,C,s,2023-12-01
3.05,0.3087,05/27/21,C,s,2023-12-01
3.25,0.2496,05/27/21,C,s,2023-12-01
3.5,0.1917,05/27/21,C,s,2023-12-01
3.6,0.1727,05/27/21,C,s,2023-12-01
3.7,0.1558,05/27/21,C,s,2023-12-01
3.75,0.148,05/27/21,C,s,2023-12-01
4.0,0.1152,05/27/21,C,s,2023-12-01
4.5,0.0723,05/27/21,C,s,2023-12-01
4.7,0.061,05/27/21,C,s,2023-12-01
5.0,0.0487,05/27/21,C,s,2023-12-01
5.25,0.041,05/27/21,C,s,2023-12-01
5.25,2.4634,05/27/21,P,s,2023-12-01
5.5,0.0343,05/27/21,C,s,2023-12-01
5.5,2.7057,05/27/21,P,s,2023-12-01
6.0,0.0238,05/27/21,C,s,2023-12-01
6.75,0.0142,05/27/21,C,s,2023-12-01
1.25,0.006,05/27/21,P,,2024-01-01
2.0,0.0815,05/27/21,P,s,2024-01-01
2.25,0.1473,05/27/21,P,s,2024-01-01
2.3,0.1637,05/27/21,P,s,2024-01-01
2.4,0.1996,05/27/21,P,s,2024-01-01
2.5,0.6672,05/27/21,C,s,2024-01-01
2.5,0.2411,05/27/21,P,s,2024-01-01
2.55,0.6402,05/27/21,C,s,2024-01-01
2.6,0.6144,05/27/21,C,s,2024-01-01
2.65,0.3129,05/27/21,P,s,2024-01-01
2.7,0.5662,05/27/21,C,s,2024-01-01
2.75,0.5441,05/27/21,C,s,2024-01-01
2.85,0.5034,05/27/21,C,s,2024-01-01
2.95,0.4671,05/27/21,C,s,2024-01-01
3.0,0.4506,05/27/21,C,s,2024-01-01
3.05,0.4353,05/27/21,C,s,2024-01-01
3.25,0.3827,05/27/21,C,s,2024-01-01
3.5,0.3315,05/27/21,C,s,2024-01-01
3.6,0.3144,05/27/21,C,s,2024-01-01
3.7,0.2984,05/27/21,C,s,2024-01-01
3.75,0.2907,05/27/21,C,s,2024-01-01
4.0,0.2558,05/27/21,C,s,2024-01-01
4.5,0.201,05/27/21,C,s,2024-01-01
4.7,0.1834,05/27/21,C,s,2024-01-01
5.0,0.1612,05/27/21,C,s,2024-01-01
5.3,0.1426,05/27/21,C,s,2024-01-01
5.3,2.5041,05/27/21,P,s,2024-01-01
5.75,0.1184,05/27/21,C,s,2024-01-01
6.75,0.0756,05/27/21,C,s,2024-01-01
1.25,0.0095,05/27/21,P,,2024-02-01
2.0,0.1048,05/27/21,P,s,2024-02-01
2.25,0.1804,05/27/21,P,s,2024-02-01
2.4,0.2388,05/27/21,P,s,2024-02-01
2.5,0.6665,05/27/21,C,s,2024-02-01
2.5,0.2844,05/27/21,P,s,2024-02-01
2.6,0.617,05/27/21,C,s,2024-02-01
2.65,0.3611,05/27/21,P,s,2024-02-01
2.7,0.572,05/27/21,C,s,2024-02-01
2.75,0.5513,05/27/21,C,s,2024-02-01
2.85,0.5129,05/27/21,C,s,2024-02-01
2.95,0.4787,05/27/21,C,s,2024-02-01
3.0,0.4633,05/27/21,C,s,2024-02-01
3.05,0.4488,05/27/21,C,s,2024-02-01
3.25,0.398,05/27/21,C,s,2024-02-01
3.5,0.348,05/27/21,C,s,2024-02-01
3.6,0.3311,05/27/21,C,s,2024-02-01
3.7,0.3152,05/27/21,C,s,2024-02-01
3.75,0.3075,05/27/21,C,s,2024-02-01
4.0,0.2726,05/27/21,C,s,2024-02-01
4.5,0.2174,05/27/21,C,s,2024-02-01
4.7,0.1993,05/27/21,C,s,2024-02-01
5.0,0.1763,05/27/21,C,s,2024-02-01
5.3,0.157,05/27/21,C,s,2024-02-01
5.3,2.5612,05/27/21,P,s,2024-02-01
5.7,0.135,05/27/21,C,s,2024-02-01
6.75,0.088,05/27/21,C,s,2024-02-01
1.25,0.0153,05/27/21,P,,2024-03-01
2.0,0.1431,05/27/21,P,s,2024-03-01
2.25,0.2353,05/27/21,P,s,2024-03-01
2.4,0.3055,05/27/21,P,s,2024-03-01
2.5,0.5896,05/27/21,C,s,2024-03-01
2.5,0.3579,05/27/21,P,s,2024-03-01
2.6,0.5473,05/27/21,C,s,2024-03-01
2.65,0.4452,05/27/21,P,s,2024-03-01
2.7,0.5093,05/27/21,C,s,2024-03-01
2.75,0.4917,05/27/21,C,s,2024-03-01
2.85,0.46,05/27/21,C,s,2024-03-01
2.95,0.432,05/27/21,C,s,2024-03-01
3.0,0.4192,05/27/21,C,s,2024-03-01
3.05,0.4069,05/27/21,C,s,2024-03-01
3.25,0.3638,05/27/21,C,s,2024-03-01
3.5,0.3207,05/27/21,C,s,2024-03-01
3.6,0.3052,05/27/21,C,s,2024-03-01
3.7,0.2907,05/27/21,C,s,2024-03-01
3.75,0.2838,05/27/21,C,s,2024-03-01
4.0,0.2528,05/27/21,C,s,2024-03-01
4.5,0.2027,05/27/21,C,s,2024-03-01
4.7,0.1866,05/27/21,C,s,2024-03-01
5.0,0.166,05/27/21,C,s,2024-03-01
5.3,0.1483,05/27/21,C,s,2024-03-01
5.3,2.7013,05/27/21,P,s,2024-03-01
5.45,0.1402,05/27/21,C,s,2024-03-01
6.75,0.0837,05/27/21,C,s,2024-03-01
1.25,0.013,05/27/21,P,,2024-04-01
2.0,0.155,05/27/21,P,s,2024-04-01
2.25,0.2613,05/27/21,P,s,2024-04-01
2.4,0.3403,05/27/21,P,s,2024-04-01
2.5,0.3222,05/27/21,C,s,2024-04-01
2.5,0.3987,05/27/21,P,s,2024-04-01
2.57,0.2961,05/27/21,C,s,2024-04-01
2.6,0.2856,05/27/21,C,s,2024-04-01
2.65,0.4945,05/27/21,P,s,2024-04-01
2.7,0.2531,05/27/21,C,s,2024-04-01
2.75,0.2386,05/27/21,C,s,2024-04-01
2.85,0.2123,05/27/21,C,s,2024-04-01
2.95,0.1892,05/27/21,C,s,2024-04-01
3.0,0.1787,05/27/21,C,s,2024-04-01
3.05,0.1689,05/27/21,C,s,2024-04-01
3.25,0.1359,05/27/21,C,s,2024-04-01
3.5,0.1048,05/27/21,C,s,2024-04-01
3.7,0.0862,05/27/21,C,s,2024-04-01
3.75,0.0822,05/27/21,C,s,2024-04-01
4.0,0.0653,05/27/21,C,s,2024-04-01
4.5,0.0425,05/27/21,C,s,2024-04-01
4.7,0.0361,05/27/21,C,s,2024-04-01
4.95,0.0293,05/27/21,C,s,2024-04-01
5.0,0.0281,05/27/21,C,s,2024-04-01
5.3,0.0219,05/27/21,C,s,2024-04-01
5.3,2.8817,05/27/21,P,s,2024-04-01
6.75,0.007,05/27/21,C,s,2024-04-01
1.25,0.0086,05/27/21,P,,2024-05-01
2.0,0.1345,05/27/21,P,s,2024-05-01
2.25,0.2382,05/27/21,P,s,2024-05-01
2.4,0.3172,05/27/21,P,s,2024-05-01
2.5,0.276,05/27/21,C,s,2024-05-01
2.5,0.3763,05/27/21,P,s,2024-05-01
2.57,0.2507,05/27/21,C,s,2024-05-01
2.6,0.2406,05/27/21,C,s,2024-05-01
2.65,0.474,05/27/21,P,s,2024-05-01
2.7,0.2101,05/27/21,C,s,2024-05-01
2.75,0.1966,05/27/21,C,s,2024-05-01
2.85,0.1724,05/27/21,C,s,2024-05-01
2.95,0.1516,05/27/21,C,s,2024-05-01
3.0,0.1423,05/27/21,C,s,2024-05-01
3.05,0.1338,05/27/21,C,s,2024-05-01
3.25,0.1052,05/27/21,C,s,2024-05-01
3.5,0.0792,05/27/21,C,s,2024-05-01
3.7,0.064,05/27/21,C,s,2024-05-01
3.75,0.0608,05/27/21,C,s,2024-05-01
4.0,0.0472,05/27/21,C,s,2024-05-01
4.5,0.0295,05/27/21,C,s,2024-05-01
4.7,0.0243,05/27/21,C,s,2024-05-01
4.9,0.0201,05/27/21,C,s,2024-05-01
5.0,0.0183,05/27/21,C,s,2024-05-01
5.3,0.014,05/27/21,C,s,2024-05-01
5.3,2.8957,05/27/21,P,s,2024-05-01
6.75,0.0035,05/27/21,C,s,2024-05-01
1.25,0.0056,05/27/21,P,,2024-06-01
2.0,0.1106,05/27/21,P,s,2024-06-01
2.25,0.205,05/27/21,P,s,2024-06-01
2.4,0.2797,05/27/21,P,s,2024-06-01
2.5,0.2776,05/27/21,C,s,2024-06-01
2.5,0.3362,05/27/21,P,s,2024-06-01
2.57,0.2509,05/27/21,C,s,2024-06-01
2.6,0.2402,05/27/21,C,s,2024-06-01
2.65,0.4308,05/27/21,P,s,2024-06-01
2.7,0.2079,05/27/21,C,s,2024-06-01
2.75,0.1937,05/27/21,C,s,2024-06-01
2.85,0.1685,05/27/21,C,s,2024-06-01
2.95,0.147,05/27/21,C,s,2024-06-01
3.0,0.1375,05/27/21,C,s,2024-06-01
3.05,0.1288,05/27/21,C,s,2024-06-01
3.25,0.0999,05/27/21,C,s,2024-06-01
3.5,0.0742,05/27/21,C,s,2024-06-01
3.7,0.0593,05/27/21,C,s,2024-06-01
3.75,0.0562,05/27/21,C,s,2024-06-01
4.0,0.0432,05/27/21,C,s,2024-06-01
4.5,0.0263,05/27/21,C,s,2024-06-01
4.7,0.0214,05/27/21,C,s,2024-06-01
4.95,0.0167,05/27/21,C,s,2024-06-01
5.0,0.0159,05/27/21,C,s,2024-06-01
5.3,0.012,05/27/21,C,s,2024-06-01
5.3,2.8499,05/27/21,P,s,2024-06-01
6.75,0.0027,05/27/21,C,s,2024-06-01
1.25,0.0044,05/27/21,P,,2024-07-01
2.0,0.098,05/27/21,P,s,2024-07-01
2.25,0.1858,05/27/21,P,s,2024-07-01
2.4,0.2569,05/27/21,P,s,2024-07-01
2.5,0.2894,05/27/21,C,s,2024-07-01
2.5,0.3112,05/27/21,P,s,2024-07-01
2.57,0.2613,05/27/21,C,s,2024-07-01
2.6,0.2501,05/27/21,C,s,2024-07-01
2.65,0.403,05/27/21,P,s,2024-07-01
2.75,0.2008,05/27/21,C,s,2024-07-01
2.85,0.1742,05/27/21,C,s,2024-07-01
2.95,0.1514,05/27/21,C,s,2024-07-01
3.0,0.1414,05/27/21,C,s,2024-07-01
3.05,0.1323,05/27/21,C,s,2024-07-01
3.25,0.1022,05/27/21,C,s,2024-07-01
3.5,0.0754,05/27/21,C,s,2024-07-01
3.7,0.0601,05/27/21,C,s,2024-07-01
3.75,0.0569,05/27/21,C,s,2024-07-01
4.0,0.0436,05/27/21,C,s,2024-07-01
4.5,0.0264,05/27/21,C,s,2024-07-01
4.7,0.0215,05/27/21,C,s,2024-07-01
5.0,0.0159,05/27/21,C,s,2024-07-01
5.3,0.0119,05/27/21,C,s,2024-07-01
5.3,2.8112,05/27/21,P,s,2024-07-01
6.75,0.0026,05/27/21,C,s,2024-07-01
1.25,0.0042,05/27/21,P,,2024-08-01
2.0,0.095,05/27/21,P,s,2024-08-01
2.25,0.1807,05/27/21,P,s,2024-08-01
2.4,0.2504,05/27/21,P,s,2024-08-01
2.5,0.2979,05/27/21,C,s,2024-08-01
2.5,0.3039,05/27/21,P,s,2024-08-01
2.57,0.2692,05/27/21,C,s,2024-08-01
2.6,0.2577,05/27/21,C,s,2024-08-01
2.65,0.3941,05/27/21,P,s,2024-08-01
2.75,0.207,05/27/21,C,s,2024-08-01
2.85,0.1798,05/27/21,C,s,2024-08-01
2.95,0.1565,05/27/21,C,s,2024-08-01
3.0,0.1461,05/27/21,C,s,2024-08-01
3.05,0.1367,05/27/21,C,s,2024-08-01
3.25,0.1056,05/27/21,C,s,2024-08-01
3.5,0.078,05/27/21,C,s,2024-08-01
3.7,0.0623,05/27/21,C,s,2024-08-01
3.75,0.059,05/27/21,C,s,2024-08-01
4.0,0.0452,05/27/21,C,s,2024-08-01
4.5,0.0276,05/27/21,C,s,2024-08-01
4.7,0.0224,05/27/21,C,s,2024-08-01
5.0,0.0167,05/27/21,C,s,2024-08-01
5.05,0.0159,05/27/21,C,s,2024-08-01
5.3,0.0125,05/27/21,C,s,2024-08-01
5.3,2.7938,05/27/21,P,s,2024-08-01
6.75,0.0028,05/27/21,C,s,2024-08-01
1.25,0.0046,05/27/21,P,,2024-09-01
2.0,0.0988,05/27/21,P,s,2024-09-01
2.25,0.1865,05/27/21,P,s,2024-09-01
2.4,0.2572,05/27/21,P,s,2024-09-01
2.5,0.2945,05/27/21,C,s,2024-09-01
2.5,0.3113,05/27/21,P,s,2024-09-01
2.57,0.2662,05/27/21,C,s,2024-09-01
2.6,0.2549,05/27/21,C,s,2024-09-01
2.65,0.4024,05/27/21,P,s,2024-09-01
2.75,0.2052,05/27/21,C,s,2024-09-01
2.85,0.1784,05/27/21,C,s,2024-09-01
2.95,0.1554,05/27/21,C,s,2024-09-01
3.0,0.1453,05/27/21,C,s,2024-09-01
3.05,0.136,05/27/21,C,s,2024-09-01
3.25,0.1053,05/27/21,C,s,2024-09-01
3.5,0.0781,05/27/21,C,s,2024-09-01
3.7,0.0626,05/27/21,C,s,2024-09-01
3.75,0.0593,05/27/21,C,s,2024-09-01
4.0,0.0456,05/27/21,C,s,2024-09-01
4.5,0.028,05/27/21,C,s,2024-09-01
4.7,0.0228,05/27/21,C,s,2024-09-01
5.0,0.017,05/27/21,C,s,2024-09-01
5.3,0.0128,05/27/21,C,s,2024-09-01
5.3,2.8027,05/27/21,P,s,2024-09-01
6.75,0.003,05/27/21,C,s,2024-09-01
1.25,0.0046,05/27/21,P,,2024-10-01
2.0,0.0951,05/27/21,P,s,2024-10-01
2.25,0.1788,05/27/21,P,s,2024-10-01
2.4,0.2466,05/27/21,P,s,2024-10-01
2.5,0.3224,05/27/21,C,s,2024-10-01
2.5,0.2986,05/27/21,P,s,2024-10-01
2.57,0.2926,05/27/21,C,s,2024-10-01
2.6,0.2807,05/27/21,C,s,2024-10-01
2.65,0.3865,05/27/21,P,s,2024-10-01
2.75,0.2275,05/27/21,C,s,2024-10-01
2.85,0.1985,05/27/21,C,s,2024-10-01
2.95,0.1737,05/27/21,C,s,2024-10-01
