CALLS UPDATED,CALLS VOLUME,CALLS HIGH,CALL SLOW,CALLS PRIOR SETTLE,CALLS CHANGE,CALLS LAST,PUTS LAST,PUTS CHANGE,PUTS PRIOR SETTLE,PUTS LOW,PUTS HIGH,PUTS VOLUME,PUTS UPDATED,STRIKE PRICE,Date
16:00:00 CT 30 May 2021,0,-,-,0.0550,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6578,-,-,5300.0,Dec 2025
16:00:00 CT 30 May 2021,0,-,-,0.0351,-,-,16:00:00 CT 30 May 2021,0,-,-,3.3203,-,-,6000.0,Dec 2025
16:00:00 CT 30 May 2021,0,-,-,0.0255,-,-,16:00:00 CT 30 May 2021,0,-,-,3.7981,-,-,6500.0,Dec 2025
16:00:00 CT 30 May 2021,0,-,-,0.0218,-,-,16:00:00 CT 30 May 2021,0,-,-,4.0382,-,-,6750.0,Dec 2025
16:00:00 CT 30 May 2021,0,-,-,0.5014,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2310,-,-,2250.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.4959,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2353,-,-,2260.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.4905,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2396,-,-,2270.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.3792,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3528,-,-,2500.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.3383,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4096,-,-,2600.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.3013,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4702,-,-,2700.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.2843,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5020,-,-,2750.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.2127,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6744,-,-,3000.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.1261,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0760,-,-,3500.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.0844,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5223,-,-,4000.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.0464,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4605,-,-,5000.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.0429,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6034,-,-,5150.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.0266,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4169,-,-,6000.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.0205,-,-,16:00:00 CT 30 May 2021,0,-,-,3.8988,-,-,6500.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.0181,-,-,16:00:00 CT 30 May 2021,0,-,-,4.1405,-,-,6750.0,Nov 2025
16:00:00 CT 30 May 2021,0,-,-,0.4851,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2320,-,-,2240.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.4797,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2364,-,-,2250.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.4744,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2408,-,-,2260.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.3602,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3612,-,-,2500.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.3204,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4191,-,-,2600.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.2845,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4810,-,-,2700.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.2680,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5133,-,-,2750.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.1993,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6889,-,-,3000.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.1178,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0961,-,-,3500.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.0792,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5462,-,-,4000.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.0433,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4877,-,-,5000.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.0399,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6309,-,-,5150.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.0244,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4462,-,-,6000.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.0187,-,-,16:00:00 CT 30 May 2021,0,-,-,3.9292,-,-,6500.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.0164,-,-,16:00:00 CT 30 May 2021,0,-,-,4.1713,-,-,6750.0,Oct 2025
16:00:00 CT 30 May 2021,0,-,-,0.4825,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2310,-,-,2250.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.4771,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2354,-,-,2260.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.3616,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3548,-,-,2500.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.3214,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4124,-,-,2600.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.2851,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4739,-,-,2700.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.2684,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5062,-,-,2750.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.1990,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6814,-,-,3000.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.1169,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0886,-,-,3500.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.0782,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5392,-,-,4000.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.0425,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4819,-,-,5000.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.0391,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6253,-,-,5150.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.0237,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4417,-,-,6000.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.0181,-,-,16:00:00 CT 30 May 2021,0,-,-,3.9254,-,-,6500.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.0159,-,-,16:00:00 CT 30 May 2021,0,-,-,4.1678,-,-,6750.0,Sep 2025
16:00:00 CT 30 May 2021,0,-,-,0.4857,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2221,-,-,2230.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.4747,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2307,-,-,2250.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.4693,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2351,-,-,2260.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.3543,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3553,-,-,2500.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.3142,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4132,-,-,2600.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.2783,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4752,-,-,2700.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.2617,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5076,-,-,2750.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.1932,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6841,-,-,3000.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.1130,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0938,-,-,3500.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.0755,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5462,-,-,4000.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.0407,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4911,-,-,5000.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.0384,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5869,-,-,5100.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.0224,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4527,-,-,6000.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.0171,-,-,16:00:00 CT 30 May 2021,0,-,-,3.9373,-,-,6500.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.0149,-,-,16:00:00 CT 30 May 2021,0,-,-,4.1801,-,-,6750.0,Aug 2025
16:00:00 CT 30 May 2021,0,-,-,0.4738,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2178,-,-,2200.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.4467,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2398,-,-,2250.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.4415,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2443,-,-,2260.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.3303,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3686,-,-,2500.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.2918,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4282,-,-,2600.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.2574,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4919,-,-,2700.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.2417,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5252,-,-,2750.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.1771,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7058,-,-,3000.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.1036,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1228,-,-,3500.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.0696,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5792,-,-,4000.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.0371,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5277,-,-,5000.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.0360,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5756,-,-,5050.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.0201,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4916,-,-,6000.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.0152,-,-,16:00:00 CT 30 May 2021,0,-,-,3.9771,-,-,6500.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.0132,-,-,16:00:00 CT 30 May 2021,0,-,-,4.2204,-,-,6750.0,Jul 2025
16:00:00 CT 30 May 2021,0,-,-,0.4647,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2123,-,-,2170.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.4219,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2481,-,-,2250.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.4168,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2528,-,-,2260.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.3091,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3808,-,-,2500.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.2721,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4420,-,-,2600.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.2391,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5072,-,-,2700.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.2242,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5415,-,-,2750.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.1634,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7261,-,-,3000.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.0956,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1494,-,-,3500.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.0644,-,-,16:00:00 CT 30 May 2021,0,-,-,1.6093,-,-,4000.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.0340,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5609,-,-,5000.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.0182,-,-,16:00:00 CT 30 May 2021,0,-,-,3.5272,-,-,6000.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.0136,-,-,16:00:00 CT 30 May 2021,0,-,-,4.0137,-,-,6500.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.0118,-,-,16:00:00 CT 30 May 2021,0,-,-,4.2574,-,-,6750.0,Jun 2025
16:00:00 CT 30 May 2021,0,-,-,0.4648,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2121,-,-,2190.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.4323,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2386,-,-,2250.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.4271,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2432,-,-,2260.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.3168,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3689,-,-,2500.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.2788,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4292,-,-,2600.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.2449,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4937,-,-,2700.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.2296,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5275,-,-,2750.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.1668,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7105,-,-,3000.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.0968,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1322,-,-,3500.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.0649,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5918,-,-,4000.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.0339,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5440,-,-,5000.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.0180,-,-,16:00:00 CT 30 May 2021,0,-,-,3.5113,-,-,6000.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.0135,-,-,16:00:00 CT 30 May 2021,0,-,-,3.9984,-,-,6500.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.0116,-,-,16:00:00 CT 30 May 2021,0,-,-,4.2423,-,-,6750.0,May 2025
16:00:00 CT 30 May 2021,0,-,-,0.7159,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2169,-,-,2250.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.5827,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3298,-,-,2500.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.5362,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3816,-,-,2600.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.4732,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4663,-,-,2750.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.3859,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6251,-,-,3000.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.2667,-,-,16:00:00 CT 30 May 2021,0,-,-,0.9980,-,-,3500.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.1999,-,-,16:00:00 CT 30 May 2021,0,-,-,1.4234,-,-,4000.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.1338,-,-,16:00:00 CT 30 May 2021,0,-,-,2.3415,-,-,5000.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.1115,-,-,16:00:00 CT 30 May 2021,0,-,-,2.8605,-,-,5550.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.0922,-,-,16:00:00 CT 30 May 2021,0,-,-,3.2841,-,-,6000.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.0743,-,-,16:00:00 CT 30 May 2021,0,-,-,3.7584,-,-,6500.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.0667,-,-,16:00:00 CT 30 May 2021,0,-,-,3.9968,-,-,6750.0,Apr 2025
16:00:00 CT 30 May 2021,0,-,-,0.8087,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1654,-,-,2250.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.6592,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2622,-,-,2500.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.6067,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3082,-,-,2600.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.5351,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3843,-,-,2750.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.4340,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5296,-,-,3000.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.2935,-,-,16:00:00 CT 30 May 2021,0,-,-,0.8817,-,-,3500.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.2140,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2948,-,-,4000.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.1391,-,-,16:00:00 CT 30 May 2021,0,-,-,2.2051,-,-,5000.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.1078,-,-,16:00:00 CT 30 May 2021,0,-,-,2.9128,-,-,5750.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.0966,-,-,16:00:00 CT 30 May 2021,0,-,-,3.1479,-,-,6000.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.0775,-,-,16:00:00 CT 30 May 2021,0,-,-,3.6213,-,-,6500.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.0693,-,-,16:00:00 CT 30 May 2021,0,-,-,3.8595,-,-,6750.0,Mar 2025
16:00:00 CT 30 May 2021,0,-,-,0.8223,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1358,-,-,2250.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.6641,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2242,-,-,2500.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.6086,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2674,-,-,2600.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.5330,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3397,-,-,2750.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.4265,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4797,-,-,3000.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.2804,-,-,16:00:00 CT 30 May 2021,0,-,-,0.8268,-,-,3500.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.2006,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2402,-,-,4000.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.1285,-,-,16:00:00 CT 30 May 2021,0,-,-,2.1545,-,-,5000.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.0944,-,-,16:00:00 CT 30 May 2021,0,-,-,2.9094,-,-,5800.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.0858,-,-,16:00:00 CT 30 May 2021,0,-,-,3.0981,-,-,6000.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.0675,-,-,16:00:00 CT 30 May 2021,0,-,-,3.5730,-,-,6500.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,0.0597,-,-,16:00:00 CT 30 May 2021,0,-,-,3.8118,-,-,6750.0,Feb 2025
16:00:00 CT 30 May 2021,0,-,-,1.5824,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0036,-,-,1250.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.7314,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1400,-,-,2250.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.6323,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1889,-,-,2400.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.5716,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2270,-,-,2500.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.5158,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2700,-,-,2600.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.4898,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2933,-,-,2650.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.4410,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3432,-,-,2750.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.3965,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3975,-,-,2850.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.3562,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4559,-,-,2950.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.3375,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4866,-,-,3000.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.3198,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5182,-,-,3050.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.2576,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6535,-,-,3250.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.1981,-,-,16:00:00 CT 30 May 2021,0,-,-,0.8409,-,-,3500.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.1636,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0039,-,-,3700.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.1564,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0460,-,-,3750.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.1243,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2608,-,-,4000.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.0794,-,-,16:00:00 CT 30 May 2021,0,-,-,1.7095,-,-,4500.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.0665,-,-,16:00:00 CT 30 May 2021,0,-,-,1.8941,-,-,4700.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.0510,-,-,16:00:00 CT 30 May 2021,0,-,-,2.1748,-,-,5000.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.0391,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4592,-,-,5300.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.0314,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6983,-,-,5550.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.0141,-,-,16:00:00 CT 30 May 2021,0,-,-,3.6189,-,-,6500.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,0.0115,-,-,16:00:00 CT 30 May 2021,0,-,-,3.8632,-,-,6750.0,Jan 2025
16:00:00 CT 30 May 2021,0,-,-,1.3743,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0036,-,-,1250.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.5445,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1620,-,-,2250.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.4550,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2208,-,-,2400.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.4025,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2671,-,-,2500.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.3551,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3185,-,-,2600.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.3333,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3461,-,-,2650.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.2933,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4050,-,-,2750.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.2579,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4684,-,-,2850.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.2266,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5359,-,-,2950.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.2126,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5713,-,-,3000.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.1995,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6077,-,-,3050.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.1562,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7620,-,-,3250.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.1187,-,-,16:00:00 CT 30 May 2021,0,-,-,0.9716,-,-,3500.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.0953,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1458,-,-,3700.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.0903,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1902,-,-,3750.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.0691,-,-,16:00:00 CT 30 May 2021,0,-,-,1.4161,-,-,4000.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.0405,-,-,16:00:00 CT 30 May 2021,0,-,-,1.8816,-,-,4500.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.0327,-,-,16:00:00 CT 30 May 2021,0,-,-,2.0714,-,-,4700.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.0237,-,-,16:00:00 CT 30 May 2021,0,-,-,2.3590,-,-,5000.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.0192,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5521,-,-,5200.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.0173,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6490,-,-,5300.0,Dec 2024
16:00:00 CT 30 May 2021,0,-,-,0.0051,-,-,16:00:00 CT 30 May 2021,0,-,-,3.8227,-,-,6500.0,Dec 2024
